Year;Site;Var;Ridge;Plant;Emergence_Date;PlantNb
2021;Roujol;Sea190;2;2;21/06/2021;16
2021;Roujol;Sea190;2;3;14/06/2021;16
2021;Roujol;Sea190;2;4;;16
2021;Roujol;Sea190;2;5;14/06/2021;16
2021;Roujol;Sea190;2;6;05/06/2021;16
2021;Roujol;Sea190;2;7;14/07/2021;16
2021;Roujol;Sea190;2;8;13/06/2021;16
2021;Roujol;Oriental;1;1;04/06/2021;17
2021;Roujol;Oriental;1;2;09/06/2021;17
2021;Roujol;Oriental;1;3;19/07/2021;17
2021;Roujol;Oriental;1;4;09/06/2021;17
2021;Roujol;Oriental;1;5;28/05/2021;17
2021;Roujol;Oriental;1;6;;17
2021;Roujol;Oriental;1;7;06/06/2021;17
2021;Roujol;Oriental;1;8;06/06/2021;17
2021;Roujol;Oriental;2;1;04/06/2021;17
2021;Roujol;Oriental;2;2;;17
2021;Roujol;Oriental;2;3;;17
2021;Roujol;Oriental;2;4;10/06/2021;17
2021;Roujol;Oriental;2;5;22/07/2021;17
2021;Roujol;Oriental;2;6;30/08/2021;17
2021;Roujol;Oriental;2;7;08/07/2021;17
2021;Roujol;Oriental;2;8;11/06/2021;17
2021;Roujol;Oriental;2;9;29/06/2021;17
2021;Roujol;Cinq;1;1;11/06/2021;32
2021;Roujol;Cinq;1;2;24/06/2021;32
2021;Roujol;Cinq;1;3;14/06/2021;32
2021;Roujol;Cinq;1;4;11/06/2021;32
2021;Roujol;Cinq;1;5;28/06/2021;32
2021;Roujol;Cinq;1;6;03/06/2021;32
2021;Roujol;Cinq;1;7;01/06/2021;32
2021;Roujol;Cinq;1;8;18/06/2021;32
2021;Roujol;Cinq;2;1;10/06/2021;32
2021;Roujol;Cinq;2;2;10/06/2021;32
2021;Roujol;Cinq;2;3;28/06/2021;32
2021;Roujol;Cinq;2;4;21/06/2021;32
2021;Roujol;Cinq;2;5;01/06/2021;32
2021;Roujol;Cinq;2;6;18/06/2021;32
2021;Roujol;Cinq;2;7;06/06/2021;32
2021;Roujol;Cinq;2;8;14/06/2021;32
2021;Roujol;HYB30;1;1;30/06/2021;16
2021;Roujol;HYB30;1;2;29/06/2021;16
2021;Roujol;HYB30;1;3;10/07/2021;16
2021;Roujol;HYB30;1;4;16/06/2021;16
2021;Roujol;HYB30;1;5;06/06/2021;16
2021;Roujol;HYB30;1;6;13/06/2021;16
2021;Roujol;HYB30;1;7;30/06/2021;16
2021;Roujol;HYB30;1;8;19/06/2021;16
2021;Roujol;HYB30;2;1;07/06/2021;16
2021;Roujol;HYB30;2;2;01/07/2021;16
2021;Roujol;HYB30;2;3;01/07/2021;16
2021;Roujol;HYB30;2;4;22/06/2021;16
2021;Roujol;HYB30;2;5;11/07/2021;16
2021;Roujol;HYB30;2;6;28/06/2021;16
2021;Roujol;HYB30;2;7;31/07/2021;16
2021;Roujol;HYB30;2;8;05/06/2021;16
2021;Roujol;Goana;1;1;14/06/2021;16
2021;Roujol;Goana;1;2;06/06/2021;16
2021;Roujol;Goana;1;3;03/06/2021;16
2021;Roujol;Goana;1;4;13/06/2021;16
2021;Roujol;Goana;1;5;03/06/2021;16
2021;Roujol;Goana;1;6;27/06/2021;16
2021;Roujol;Goana;1;7;02/07/2021;16
2021;Roujol;Goana;1;8;31/05/2021;16
2021;Roujol;Goana;2;1;29/05/2021;16
2021;Roujol;Goana;2;2;31/05/2021;16
2021;Roujol;Goana;2;3;14/06/2021;16
2021;Roujol;Goana;2;4;14/06/2021;16
2021;Roujol;Goana;2;5;14/06/2021;16
2021;Roujol;Goana;2;6;14/06/2021;16
2021;Roujol;Goana;2;7;30/05/2021;16
2021;Roujol;Goana;2;8;01/07/2021;16
2021;Roujol;Tiviolet;1;1;04/06/2021;17
2021;Roujol;Tiviolet;1;2;11/06/2021;17
2021;Roujol;Tiviolet;1;3;06/06/2021;17
2021;Roujol;Tiviolet;1;4;07/06/2021;17
2021;Roujol;Tiviolet;1;5;07/06/2021;17
2021;Roujol;Tiviolet;1;6;09/06/2021;17
2021;Roujol;Tiviolet;1;7;12/06/2021;17
2021;Roujol;Tiviolet;1;8;01/06/2021;17
2021;Roujol;Tiviolet;1;9;13/06/2021;17
2021;Roujol;Tiviolet;2;1;30/05/2021;17
2021;Roujol;Tiviolet;2;2;14/06/2021;17
2021;Roujol;Tiviolet;2;3;03/06/2021;17
2021;Roujol;Tiviolet;2;4;07/06/2021;17
2021;Roujol;Tiviolet;2;5;01/06/2021;17
2021;Roujol;Tiviolet;2;6;15/06/2021;17
2021;Roujol;Tiviolet;2;7;03/06/2021;17
2021;Roujol;Tiviolet;2;8;03/06/2021;17
2021;Roujol;A9;1;1;09/06/2021;16
2021;Roujol;A9;1;2;;16
2021;Roujol;A9;1;3;07/06/2021;16
2021;Roujol;A9;1;4;18/06/2021;16
2021;Roujol;A9;1;5;28/06/2021;16
2021;Roujol;A9;1;6;30/09/2021;16
2021;Roujol;A9;1;7;03/06/2021;16
2021;Roujol;A9;1;8;07/06/2021;16
2021;Roujol;A9;2;1;16/06/2021;16
2021;Roujol;A9;2;2;23/07/2021;16
2021;Roujol;A9;2;3;13/06/2021;16
2021;Roujol;A9;2;4;13/06/2021;16
2021;Roujol;A9;2;5;23/06/2021;16
2021;Roujol;A9;2;6;04/06/2021;16
2021;Roujol;A9;2;7;25/06/2021;16
2021;Roujol;A9;2;8;04/06/2021;16
2021;Roujol;GrandEtang;1;1;03/06/2021;18
2021;Roujol;GrandEtang;1;2;24/06/2021;18
2021;Roujol;GrandEtang;1;3;08/06/2021;18
2021;Roujol;GrandEtang;1;4;18/06/2021;18
2021;Roujol;GrandEtang;1;5;02/07/2021;18
2021;Roujol;GrandEtang;1;6;13/06/2021;18
2021;Roujol;GrandEtang;1;7;06/06/2021;18
2021;Roujol;GrandEtang;1;8;05/06/2021;18
2021;Roujol;GrandEtang;1;9;10/06/2021;18
2021;Roujol;GrandEtang;2;1;01/06/2021;18
2021;Roujol;GrandEtang;2;2;02/07/2021;18
2021;Roujol;GrandEtang;2;3;14/06/2021;18
2021;Roujol;GrandEtang;2;4;06/06/2021;18
2021;Roujol;GrandEtang;2;5;13/06/2021;18
2021;Roujol;GrandEtang;2;6;18/06/2021;18
2021;Roujol;GrandEtang;2;7;28/05/2021;18
2021;Roujol;GrandEtang;2;8;28/05/2021;18
2021;Roujol;GrandEtang;2;9;28/05/2021;18
2021;Roujol;Toki;1;1;08/06/2021;18
2021;Roujol;Toki;1;2;02/07/2021;18
2021;Roujol;Toki;1;3;16/06/2021;18
2021;Roujol;Toki;1;4;14/06/2021;18
2021;Roujol;Toki;1;5;07/06/2021;18
2021;Roujol;Toki;1;6;12/06/2021;18
2021;Roujol;Toki;1;7;20/06/2021;18
2021;Roujol;Toki;1;8;03/06/2021;18
2021;Roujol;Toki;1;9;13/06/2021;18
2021;Roujol;Toki;2;1;03/06/2021;18
2021;Roujol;Toki;2;2;05/06/2021;18
2021;Roujol;Toki;2;3;23/06/2021;18
2021;Roujol;Toki;2;4;13/06/2021;18
2021;Roujol;Toki;2;5;12/06/2021;18
2021;Roujol;Toki;2;6;14/06/2021;18
2021;Roujol;Toki;2;7;14/06/2021;18
2021;Roujol;Toki;2;8;14/06/2021;18
2021;Roujol;Toki;2;9;13/06/2021;18
2021;Roujol;Boutou;1;1;07/06/2021;16
2021;Roujol;Boutou;1;2;07/06/2021;16
2021;Roujol;Boutou;1;3;02/07/2021;16
2021;Roujol;Boutou;1;4;28/06/2021;16
2021;Roujol;Boutou;1;5;14/06/2021;16
2021;Roujol;Boutou;1;6;08/06/2021;16
2021;Roujol;Boutou;1;7;10/06/2021;16
2021;Roujol;Boutou;1;8;13/06/2021;16
2021;Roujol;Boutou;2;1;03/06/2021;16
2021;Roujol;Boutou;2;2;03/06/2021;16
2021;Roujol;Boutou;2;3;10/06/2021;16
2021;Roujol;Boutou;2;4;28/07/2021;16
2021;Roujol;Boutou;2;5;07/06/2021;16
2021;Roujol;Boutou;2;6;06/06/2021;16
2021;Roujol;Boutou;2;7;03/06/2021;16
2021;Roujol;Boutou;2;8;09/06/2021;16
2021;Roujol;HYB5;1;1;06/06/2021;16
2021;Roujol;HYB5;1;2;29/06/2021;16
2021;Roujol;HYB5;1;3;05/06/2021;16
2021;Roujol;HYB5;1;4;17/06/2021;16
2021;Roujol;HYB5;1;5;17/07/2021;16
2021;Roujol;HYB5;1;6;18/07/2021;16
2021;Roujol;HYB5;1;7;02/08/2021;16
2021;Roujol;HYB5;1;8;10/06/2021;16
2021;Roujol;HYB5;2;1;15/06/2021;16
2021;Roujol;HYB5;2;2;10/06/2021;16
2021;Roujol;HYB5;2;3;15/06/2021;16
2021;Roujol;HYB5;2;4;10/06/2021;16
2021;Roujol;HYB5;2;5;13/06/2021;16
2021;Roujol;HYB5;2;6;13/06/2021;16
2021;Roujol;HYB5;2;7;14/06/2021;16
2021;Roujol;HYB5;2;8;05/07/2021;16
2021;Roujol;BeteBete;1;1;31/05/2021;18
2021;Roujol;BeteBete;1;2;09/06/2021;18
2021;Roujol;BeteBete;1;3;07/06/2021;18
2021;Roujol;BeteBete;1;4;29/05/2021;18
2021;Roujol;BeteBete;1;5;31/05/2021;18
2021;Roujol;BeteBete;1;6;14/06/2021;18
2021;Roujol;BeteBete;1;7;29/05/2021;18
2021;Roujol;BeteBete;1;8;03/06/2021;18
2021;Roujol;BeteBete;1;9;30/05/2021;18
2021;Roujol;BeteBete;2;1;28/05/2021;18
2021;Roujol;BeteBete;2;2;07/06/2021;18
2021;Roujol;BeteBete;2;3;16/07/2021;18
2021;Roujol;BeteBete;2;4;07/06/2021;18
2021;Roujol;BeteBete;2;5;02/07/2021;18
2021;Roujol;BeteBete;2;6;28/05/2021;18
2021;Roujol;BeteBete;2;7;;18
2021;Roujol;BeteBete;2;8;02/07/2021;18
2021;Roujol;BeteBete;2;9;31/05/2021;18
2021;Roujol;INRA15;1;1;04/06/2021;16
2021;Roujol;INRA15;1;2;11/06/2021;16
2021;Roujol;INRA15;1;3;09/07/2021;16
2021;Roujol;INRA15;1;4;29/06/2021;16
2021;Roujol;INRA15;1;5;23/06/2021;16
2021;Roujol;INRA15;1;6;14/06/2021;16
2021;Roujol;INRA15;1;7;30/06/2021;16
2021;Roujol;INRA15;1;8;31/05/2021;16
2021;Roujol;INRA15;2;1;31/05/2021;16
2021;Roujol;INRA15;2;2;19/06/2021;16
2021;Roujol;INRA15;2;3;20/06/2021;16
2021;Roujol;INRA15;2;4;17/06/2021;16
2021;Roujol;INRA15;2;5;14/06/2021;16
2021;Roujol;INRA15;2;6;27/06/2021;16
2021;Roujol;INRA15;2;7;08/06/2021;16
2021;Roujol;INRA15;2;8;14/06/2021;16
2021;Roujol;A14;1;1;26/06/2021;18
2021;Roujol;A14;1;2;13/06/2021;18
2021;Roujol;A14;1;3;24/06/2021;18
2021;Roujol;A14;1;4;08/07/2021;18
2021;Roujol;A14;1;5;19/07/2021;18
2021;Roujol;A14;1;6;24/06/2021;18
2021;Roujol;A14;1;7;15/06/2021;18
2021;Roujol;A14;1;8;28/06/2021;18
2021;Roujol;A14;1;9;12/06/2021;18
2021;Roujol;A14;2;1;;18
2021;Roujol;A14;2;2;12/07/2021;18
2021;Roujol;A14;2;3;28/06/2021;18
2021;Roujol;A14;2;4;21/06/2021;18
2021;Roujol;A14;2;5;29/07/2021;18
2021;Roujol;A14;2;6;22/07/2021;18
2021;Roujol;A14;2;7;13/06/2021;18
2021;Roujol;A14;2;8;09/07/2021;18
2021;Roujol;A14;2;9;21/06/2021;18
2021;Roujol;Pacala;1;1;18/07/2021;16
2021;Roujol;Pacala;1;2;21/06/2021;16
2021;Roujol;Pacala;1;3;24/07/2021;16
2021;Roujol;Pacala;1;4;27/06/2021;16
2021;Roujol;Pacala;1;5;10/06/2021;16
2021;Roujol;Pacala;1;6;25/09/2021;16
2021;Roujol;Pacala;1;7;06/06/2021;16
2021;Roujol;Pacala;1;8;03/06/2021;16
2021;Roujol;Pacala;2;1;07/06/2021;16
2021;Roujol;Pacala;2;2;07/06/2021;16
2021;Roujol;Pacala;2;3;15/06/2021;16
2021;Roujol;Pacala;2;4;24/06/2021;16
2021;Roujol;Pacala;2;5;13/06/2021;16
2021;Roujol;Pacala;2;6;06/06/2021;16
2021;Roujol;Pacala;2;7;02/06/2021;16
2021;Roujol;Pacala;2;8;07/06/2021;16
2021;Roujol;Pakutrany;1;1;01/06/2021;16
2021;Roujol;Pakutrany;1;2;07/06/2021;16
2021;Roujol;Pakutrany;1;3;01/06/2021;16
2021;Roujol;Pakutrany;1;4;01/06/2021;16
2021;Roujol;Pakutrany;1;5;03/06/2021;16
2021;Roujol;Pakutrany;1;6;04/06/2021;16
2021;Roujol;Pakutrany;1;7;10/06/2021;16
2021;Roujol;Pakutrany;1;8;31/05/2021;16
2021;Roujol;Pakutrany;2;1;03/06/2021;16
2021;Roujol;Pakutrany;2;2;29/05/2021;16
2021;Roujol;Pakutrany;2;3;13/06/2021;16
2021;Roujol;Pakutrany;2;4;09/06/2021;16
2021;Roujol;Pakutrany;2;5;14/06/2021;16
2021;Roujol;Pakutrany;2;6;04/06/2021;16
2021;Roujol;Pakutrany;2;7;03/06/2021;16
2021;Roujol;Pakutrany;2;8;31/05/2021;16
2021;Roujol;StVincent;1;1;22/06/2021;16
2021;Roujol;StVincent;1;2;12/08/2021;16
2021;Roujol;StVincent;1;3;05/07/2021;16
2021;Roujol;StVincent;1;4;12/07/2021;16
2021;Roujol;StVincent;1;5;28/06/2021;16
2021;Roujol;StVincent;1;6;01/07/2021;16
2021;Roujol;StVincent;1;7;15/06/2021;16
2021;Roujol;StVincent;1;8;21/06/2021;16
2021;Roujol;StVincent;2;1;09/06/2021;16
2021;Roujol;StVincent;2;2;23/06/2021;16
2021;Roujol;StVincent;2;3;03/06/2021;16
2021;Roujol;StVincent;2;4;27/06/2021;16
2021;Roujol;StVincent;2;5;13/06/2021;16
2021;Roujol;StVincent;2;6;22/06/2021;16
2021;Roujol;StVincent;2;7;23/06/2021;16
2021;Roujol;StVincent;2;8;28/06/2021;16
2021;Roujol;Kinabayo;1;1;07/06/2021;16
2021;Roujol;Kinabayo;1;2;01/06/2021;16
2021;Roujol;Kinabayo;1;3;09/06/2021;16
2021;Roujol;Kinabayo;1;4;10/06/2021;16
2021;Roujol;Kinabayo;1;5;16/06/2021;16
2021;Roujol;Kinabayo;1;6;23/06/2021;16
2021;Roujol;Kinabayo;1;7;08/06/2021;16
2021;Roujol;Kinabayo;1;8;13/06/2021;16
2021;Roujol;Kinabayo;2;1;04/06/2021;16
2021;Roujol;Kinabayo;2;2;10/06/2021;16
2021;Roujol;Kinabayo;2;3;09/06/2021;16
2021;Roujol;Kinabayo;2;4;16/06/2021;16
2021;Roujol;Kinabayo;2;5;01/06/2021;16
2021;Roujol;Kinabayo;2;6;07/06/2021;16
2021;Roujol;Kinabayo;2;7;30/06/2021;16
2021;Roujol;Kinabayo;2;8;09/06/2021;16
2021;Roujol;Caplaou;1;1;17/06/2021;17
2021;Roujol;Caplaou;1;2;08/07/2021;17
2021;Roujol;Caplaou;1;3;01/08/2021;17
2021;Roujol;Caplaou;1;4;;17
2021;Roujol;Caplaou;1;5;;17
2021;Roujol;Caplaou;1;6;04/08/2021;17
2021;Roujol;Caplaou;1;7;21/06/2021;17
2021;Roujol;Caplaou;1;8;01/09/2021;17
2021;Roujol;Caplaou;1;9;16/06/2021;17
2021;Roujol;Caplaou;2;1;08/07/2021;17
2021;Roujol;Caplaou;2;2;24/06/2021;17
2021;Roujol;Caplaou;2;3;05/07/2021;17
2021;Roujol;Caplaou;2;4;04/07/2021;17
2021;Roujol;Caplaou;2;5;19/07/2021;17
2021;Roujol;Caplaou;2;6;06/07/2021;17
2021;Roujol;Caplaou;2;7;30/07/2021;17
2021;Roujol;Caplaou;2;8;;17
2021;Roujol;Nureangdan;1;1;;16
2021;Roujol;Nureangdan;1;2;01/06/2021;16
2021;Roujol;Nureangdan;1;3;01/06/2021;16
2021;Roujol;Nureangdan;1;4;31/05/2021;16
2021;Roujol;Nureangdan;1;5;07/06/2021;16
2021;Roujol;Nureangdan;1;6;31/05/2021;16
2021;Roujol;Nureangdan;1;7;22/06/2021;16
2021;Roujol;Nureangdan;1;8;05/07/2021;16
2021;Roujol;Nureangdan;2;1;15/07/2021;16
2021;Roujol;Nureangdan;2;2;05/06/2021;16
2021;Roujol;Nureangdan;2;3;13/06/2021;16
2021;Roujol;Nureangdan;2;4;14/06/2021;16
2021;Roujol;Nureangdan;2;5;06/06/2021;16
2021;Roujol;Nureangdan;2;6;15/06/2021;16
2021;Roujol;Nureangdan;2;7;05/07/2021;16
2021;Roujol;Nureangdan;2;8;14/06/2021;16
2021;Roujol;A17;1;1;13/06/2021;16
2021;Roujol;A17;1;2;10/06/2021;16
2021;Roujol;A17;1;3;27/06/2021;16
2021;Roujol;A17;1;4;13/06/2021;16
2021;Roujol;A17;1;5;11/06/2021;16
2021;Roujol;A17;1;6;07/06/2021;16
2021;Roujol;A17;1;7;04/07/2021;16
2021;Roujol;A17;1;8;27/06/2021;16
2021;Roujol;A17;2;1;07/06/2021;16
2021;Roujol;A17;2;2;12/07/2021;16
2021;Roujol;A17;2;3;20/07/2021;16
2021;Roujol;A17;2;4;14/06/2021;16
2021;Roujol;A17;2;5;30/06/2021;16
2021;Roujol;A17;2;6;20/06/2021;16
2021;Roujol;A17;2;7;21/06/2021;16
2021;Roujol;A17;2;8;29/06/2021;16
2021;Roujol;H4X172;1;1;29/07/2021;16
2021;Roujol;H4X172;1;2;05/07/2021;16
2021;Roujol;H4X172;1;3;20/06/2021;16
2021;Roujol;H4X172;1;4;07/06/2021;16
2021;Roujol;H4X172;1;5;19/06/2021;16
2021;Roujol;H4X172;1;6;07/06/2021;16
2021;Roujol;H4X172;1;7;06/06/2021;16
2021;Roujol;H4X172;1;8;14/06/2021;16
2021;Roujol;H4X172;2;1;06/06/2021;16
2021;Roujol;H4X172;2;2;30/06/2021;16
2021;Roujol;H4X172;2;3;04/07/2021;16
2021;Roujol;H4X172;2;4;12/06/2021;16
2021;Roujol;H4X172;2;5;07/07/2021;16
2021;Roujol;H4X172;2;6;12/06/2021;16
2021;Roujol;H4X172;2;7;13/06/2021;16
2021;Roujol;H4X172;2;8;27/06/2021;16
2021;Roujol;Kabusa;1;1;10/06/2021;16
2021;Roujol;Kabusa;1;2;04/06/2021;16
2021;Roujol;Kabusa;1;3;10/06/2021;16
2021;Roujol;Kabusa;1;4;11/06/2021;16
2021;Roujol;Kabusa;1;5;18/06/2021;16
2021;Roujol;Kabusa;1;6;08/06/2021;16
2021;Roujol;Kabusa;1;7;14/06/2021;16
2021;Roujol;Kabusa;1;8;03/06/2021;16
2021;Roujol;Kabusa;2;1;10/06/2021;16
2021;Roujol;Kabusa;2;2;13/06/2021;16
2021;Roujol;Kabusa;2;3;07/06/2021;16
2021;Roujol;Kabusa;2;4;14/06/2021;16
2021;Roujol;Kabusa;2;5;31/05/2021;16
2021;Roujol;Kabusa;2;6;02/07/2021;16
2021;Roujol;Kabusa;2;7;03/06/2021;16
2021;Roujol;Kabusa;2;8;01/06/2021;16
2021;Roujol;GrosseCaille;1;1;06/06/2021;32
2021;Roujol;GrosseCaille;1;2;;32
2021;Roujol;GrosseCaille;1;3;;32
2021;Roujol;GrosseCaille;1;4;09/07/2021;32
2021;Roujol;GrosseCaille;1;5;;32
2021;Roujol;GrosseCaille;1;6;;32
2021;Roujol;GrosseCaille;1;7;07/07/2021;32
2021;Roujol;GrosseCaille;1;8;14/06/2021;32
2021;Roujol;GrosseCaille;2;1;06/06/2021;32
2021;Roujol;GrosseCaille;2;2;14/07/2021;32
2021;Roujol;GrosseCaille;2;3;;32
2021;Roujol;GrosseCaille;2;4;;32
2021;Roujol;GrosseCaille;2;5;;32
2021;Roujol;GrosseCaille;2;6;;32
2021;Roujol;GrosseCaille;2;7;;32
2021;Roujol;GrosseCaille;2;8;24/07/2021;32
2021;Roujol;Cinq;1;1;06/07/2021;32
2021;Roujol;Cinq;1;2;;32
2021;Roujol;Cinq;1;3;09/07/2021;32
2021;Roujol;Cinq;1;4;22/06/2021;32
2021;Roujol;Cinq;1;5;09/06/2021;32
2021;Roujol;Cinq;1;6;18/06/2021;32
2021;Roujol;Cinq;1;7;22/06/2021;32
2021;Roujol;Cinq;1;8;07/07/2021;32
2021;Roujol;Cinq;2;1;30/06/2021;32
2021;Roujol;Cinq;2;2;05/06/2021;32
2021;Roujol;Cinq;2;3;08/06/2021;32
2021;Roujol;Cinq;2;4;14/06/2021;32
2021;Roujol;Cinq;2;5;15/06/2021;32
2021;Roujol;Cinq;2;6;14/06/2021;32
2021;Roujol;Cinq;2;7;05/06/2021;32
2021;Roujol;Cinq;2;8;14/06/2021;32
2021;Roujol;INRAX154;1;1;18/07/2021;16
2021;Roujol;INRAX154;1;2;01/07/2021;16
2021;Roujol;INRAX154;1;3;02/07/2021;16
2021;Roujol;INRAX154;1;4;29/06/2021;16
2021;Roujol;INRAX154;1;5;05/06/2021;16
2021;Roujol;INRAX154;1;6;16/06/2021;16
2021;Roujol;INRAX154;1;7;23/06/2021;16
2021;Roujol;INRAX154;1;8;10/06/2021;16
2021;Roujol;INRAX154;2;1;26/07/2021;16
2021;Roujol;INRAX154;2;2;29/06/2021;16
2021;Roujol;INRAX154;2;3;06/07/2021;16
2021;Roujol;INRAX154;2;4;22/06/2021;16
2021;Roujol;INRAX154;2;5;21/06/2021;16
2021;Roujol;INRAX154;2;6;13/06/2021;16
2021;Roujol;INRAX154;2;7;24/06/2021;16
2021;Roujol;INRAX154;2;8;28/06/2021;16
2021;Roujol;Wassa;1;1;07/06/2021;16
2021;Roujol;Wassa;1;2;10/06/2021;16
2021;Roujol;Wassa;1;3;20/06/2021;16
2021;Roujol;Wassa;1;4;20/06/2021;16
2021;Roujol;Wassa;1;5;14/06/2021;16
2021;Roujol;Wassa;1;6;14/06/2021;16
2021;Roujol;Wassa;1;7;24/06/2021;16
2021;Roujol;Wassa;1;8;07/06/2021;16
2021;Roujol;Wassa;2;1;20/06/2021;16
2021;Roujol;Wassa;2;2;24/06/2021;16
2021;Roujol;Wassa;2;3;08/06/2021;16
2021;Roujol;Wassa;2;4;15/06/2021;16
2021;Roujol;Wassa;2;5;13/06/2021;16
2021;Roujol;Wassa;2;6;11/06/2021;16
2021;Roujol;Wassa;2;7;21/06/2021;16
2021;Roujol;Wassa;2;8;10/06/2021;16
